gauge_id,umap_40d_dim_1,umap_40d_dim_2,umap_40d_dim_3,umap_40d_dim_4,umap_40d_dim_5,umap_40d_dim_6,umap_40d_dim_7,umap_40d_dim_8,umap_40d_dim_9,umap_40d_dim_10,umap_40d_dim_11,umap_40d_dim_12,umap_40d_dim_13,umap_40d_dim_14,umap_40d_dim_15,umap_40d_dim_16,umap_40d_dim_17,umap_40d_dim_18,umap_40d_dim_19,umap_40d_dim_20,umap_40d_dim_21,umap_40d_dim_22,umap_40d_dim_23,umap_40d_dim_24,umap_40d_dim_25,umap_40d_dim_26,umap_40d_dim_27,umap_40d_dim_28,umap_40d_dim_29,umap_40d_dim_30,umap_40d_dim_31,umap_40d_dim_32,umap_40d_dim_33,umap_40d_dim_34,umap_40d_dim_35,umap_40d_dim_36,umap_40d_dim_37,umap_40d_dim_38,umap_40d_dim_39,umap_40d_dim_40
12035,-3.5261893,4.49632,5.997839,4.903639,0.7845178,8.495953,8.407108,2.4403312,2.6124918,7.003964,2.0624247,3.3234773,6.5012627,7.3706527,7.0684333,2.0800962,2.524653,3.015526,7.799962,5.5616984,9.005522,8.7648945,7.2445197,4.892449,4.5385323,4.0030284,2.3838208,6.365344,4.5917444,1.2681618,2.5078704,6.6982684,4.680625,4.119287,6.858032,3.6452453,9.360093,6.9559884,4.8444023,8.729614
12036,-3.5668528,5.040582,5.949994,4.764271,0.7699587,8.20772,8.144034,2.7946427,2.0408132,6.5288987,2.0310597,3.8069189,6.54649,7.041102,7.498626,1.4687643,3.056101,2.9175684,8.139168,5.080159,8.853399,8.613554,7.672024,4.667584,4.966703,4.379329,2.3574483,6.0673275,4.9900446,1.1865957,2.6299021,6.697538,5.027582,4.459252,6.856222,3.3952837,8.5654,6.6202254,4.709758,8.860107
12038,-3.4397192,5.0575447,5.9360356,5.0837703,0.5579618,8.03249,8.077135,2.5881207,2.2990496,6.2854495,1.7872747,3.429505,6.8151236,7.159509,7.4231234,1.7094498,3.2015781,2.7992957,7.6969914,5.524578,8.572553,8.765356,7.7249894,4.609656,5.1162353,4.0899134,2.3774416,6.1590567,5.002121,1.1810682,2.4981096,6.7934275,4.8907094,4.537922,6.8358116,3.3974612,8.60314,6.528757,4.891089,8.650715
12043,-3.460757,4.8140264,5.924087,5.2214284,0.52848345,8.012599,7.997139,2.480873,2.4682121,6.3832965,1.7239457,3.2556446,6.9479,7.1740513,7.432994,1.8419888,3.1515148,2.7532644,7.508951,5.894421,8.542696,8.768664,7.619781,4.6661353,5.005483,3.8491335,2.427988,6.230844,4.95271,1.3224032,2.423559,6.880482,4.766106,4.448002,6.7855825,3.428727,8.75727,6.6016417,4.898777,8.58293
12044,-3.6287284,4.8432903,5.809246,5.4505,0.40365192,7.771294,7.6722507,2.514136,2.1687007,6.016831,1.561418,3.1906204,7.210174,7.0211577,7.6508603,1.5192236,3.4673855,2.6356304,7.3003554,6.1181903,8.225599,8.798284,7.8240714,4.3981986,5.33661,3.712005,2.7355182,6.133149,5.0901613,1.5286779,2.2114449,7.1794457,4.783653,4.5652432,6.9159718,3.33026,8.40306,6.409777,4.990114,8.523077
12046,-3.451752,4.5848546,6.029818,4.944595,0.74656504,8.407969,8.3970375,2.4516296,2.609961,6.8919306,1.9934922,3.3251503,6.5680623,7.3882737,7.0625067,2.0884514,2.5965202,2.967217,7.784969,5.5747514,8.937566,8.77498,7.3202734,4.867357,4.634497,4.0290046,2.3360627,6.326072,4.649221,1.2058027,2.4819975,6.681889,4.7125187,4.2028294,6.856353,3.6195195,9.320621,6.88149,4.8621564,8.688927
13004,-3.4993558,4.9559665,5.8227324,5.1976476,0.48657823,8.055416,7.9633346,2.5887196,2.233161,6.222064,1.6952306,3.3387086,6.941079,7.111411,7.4970365,1.5664159,3.2972074,2.7609382,7.620743,5.666854,8.399146,8.829684,7.8050237,4.4908304,5.1209555,3.9643433,2.5243564,6.1502314,5.0639668,1.2695217,2.3814697,6.9144425,4.870527,4.5502167,6.8918967,3.4074972,8.565476,6.457009,4.943656,8.603209
13006,-3.5377016,4.901449,5.8184037,5.23725,0.50269336,7.9812646,7.8747015,2.56608,2.1814992,6.191547,1.6714916,3.3382194,6.98716,7.089853,7.5372925,1.526755,3.3380299,2.7166307,7.579409,5.710523,8.383626,8.817783,7.781879,4.4690795,5.1587906,3.919006,2.5822875,6.1446195,5.0772424,1.3616782,2.350676,6.9963756,4.844141,4.565995,6.8885417,3.3696725,8.52203,6.478728,4.9343157,8.588846
13007,-3.5126662,4.585795,5.8350296,5.3036075,0.5459051,8.095637,7.9338217,2.3991175,2.4677792,6.4596376,1.6761271,3.1623838,7.004048,7.234946,7.365996,1.8211309,3.0914357,2.7360282,7.441285,5.95417,8.451936,8.892874,7.5199037,4.579941,4.9057317,3.7129886,2.573868,6.2796273,4.928918,1.4550956,2.2807286,7.028795,4.6587653,4.4084983,6.874248,3.4674146,8.894775,6.690628,4.9794984,8.539678
13008,-3.4753115,4.5722184,5.827541,5.36874,0.5113934,8.063691,7.9102654,2.363972,2.5228524,6.4373894,1.6190178,3.0902445,7.07025,7.2512507,7.367622,1.8509978,3.116897,2.700557,7.3595743,6.0538616,8.401634,8.909709,7.5239277,4.5835943,4.9131474,3.6422627,2.5617154,6.304342,4.9433866,1.4617,2.261422,7.0500374,4.633356,4.429976,6.8442235,3.460463,8.908382,6.6816173,4.9914436,8.492775
13010,-3.4636436,4.761938,5.8820357,5.2918997,0.4777922,8.020639,7.966716,2.4574928,2.5074937,6.379021,1.6718324,3.1696432,7.019748,7.172246,7.442487,1.8447622,3.1627777,2.7361221,7.431957,6.012406,8.462947,8.806587,7.6447377,4.6358047,4.9883122,3.759033,2.4709713,6.2527804,4.9632077,1.3505465,2.362061,6.924381,4.740225,4.432183,6.788078,3.4512024,8.786367,6.5717645,4.943673,8.544458
13012,-3.4813316,4.750213,5.9065733,5.308777,0.53384477,7.913967,7.900676,2.4108102,2.4078567,6.3119593,1.6607496,3.212623,7.0165687,7.197505,7.4314,1.8169774,3.2043993,2.6887376,7.4132233,5.917099,8.475572,8.8158045,7.583893,4.6023817,5.0763407,3.7797134,2.5141246,6.2436604,4.967392,1.4305913,2.349276,7.0028806,4.704674,4.4931293,6.80718,3.3801138,8.730712,6.6361322,4.9391026,8.528626
13013,-3.6175394,4.7199965,5.7513275,5.4430346,0.44606093,7.8475266,7.6554203,2.4897525,2.1707945,6.105319,1.5407722,3.1896813,7.206886,7.0527964,7.633363,1.4877267,3.4397576,2.6087027,7.351574,6.030372,8.221604,8.841072,7.777415,4.3892503,5.2230034,3.6754496,2.7530766,6.161578,5.1122656,1.5774922,2.1951232,7.2141533,4.738089,4.5678596,6.896516,3.3372498,8.481306,6.469846,4.9809113,8.50003
13016,-3.5166638,4.5854807,5.8111014,5.3317657,0.49976787,8.097707,7.920754,2.4182456,2.482761,6.4563737,1.6515716,3.1267087,7.046273,7.187625,7.417499,1.7976325,3.1164024,2.7323115,7.414577,6.03402,8.4165945,8.877665,7.577893,4.5796123,4.897348,3.6719046,2.5832703,6.2802954,4.9502563,1.4540806,2.2705858,7.0232735,4.679092,4.3910317,6.8438997,3.4811618,8.876626,6.6343727,4.9836626,8.527181
13017,-3.516424,4.6285963,5.804733,5.3268704,0.49365407,8.08027,7.9031405,2.4412491,2.4557912,6.4106917,1.6439041,3.1484206,7.054076,7.1743445,7.4421782,1.7650676,3.1619694,2.722546,7.430842,6.015039,8.396331,8.869773,7.6132326,4.562074,4.932644,3.6930072,2.5800014,6.259191,4.9783335,1.4424553,2.2797284,7.021917,4.6987634,4.4212136,6.848129,3.467261,8.822011,6.606482,4.974738,8.53215
13025,-3.4680715,4.730791,5.8590565,5.2875137,0.46195206,8.076188,7.984095,2.4734817,2.5479383,6.423367,1.6757933,3.149801,7.0250034,7.161564,7.445817,1.8478076,3.1363635,2.7565994,7.443305,6.059086,8.452952,8.811265,7.6541815,4.6429076,4.9352765,3.7345045,2.471962,6.25979,4.959672,1.3384534,2.3541126,6.9075394,4.7454286,4.3971367,6.790531,3.487253,8.826937,6.5595765,4.9470844,8.551972
14001,-3.861267,4.548437,5.383367,5.4374037,0.5208983,7.8308053,7.229605,2.6662707,1.4351026,5.9312735,1.4201849,3.4403028,7.3085456,6.7986856,7.963424,0.6614867,3.8396351,2.44762,7.608554,5.57802,7.942411,8.936974,8.017911,3.991121,5.2728734,3.7018886,3.1919346,6.0013466,5.472419,1.9522204,2.0282097,7.582802,4.81367,4.7557616,7.0165825,3.2084239,8.090206,6.345918,4.942789,8.502424
14003,-3.842564,4.5559716,5.429432,5.434465,0.5115197,7.852676,7.2903395,2.6444044,1.4923043,5.955131,1.4390348,3.4122677,7.2957215,6.8211107,7.9307117,0.7183518,3.782205,2.473328,7.5881095,5.6122775,7.9736805,8.921402,7.9965706,4.0364904,5.2647796,3.689685,3.1422944,6.018,5.4245725,1.9067645,2.042203,7.535522,4.812745,4.732394,7.008725,3.2284086,8.136705,6.359791,4.9553943,8.506014
14004,-3.7983367,4.6095986,5.507813,5.393504,0.5087357,7.897594,7.40979,2.6384408,1.6473523,6.019449,1.4953393,3.396604,7.2419443,6.8627954,7.8601203,0.89417243,3.674002,2.5339315,7.5884895,5.6746373,8.056173,8.888943,7.947517,4.130524,5.2320185,3.7174015,3.0361674,6.04108,5.34447,1.8050492,2.0943973,7.4259467,4.818211,4.6718683,6.993451,3.2723181,8.221581,6.3882833,4.9509563,8.534675
14005,-3.6757681,4.4644704,5.3420568,5.817319,0.8474839,6.65406,6.1745567,2.4158704,0.64084256,4.984845,0.85156125,3.7790244,7.757184,6.8303213,8.424554,0.22479963,4.9220495,1.4981623,7.277913,4.6586328,7.749662,8.934161,8.076851,3.7470875,6.236852,3.7263474,3.3963351,5.881512,6.0724454,2.659205,1.9886937,8.333025,4.4938965,5.7995477,6.645692,2.1471245,7.1011133,6.575583,4.7962184,7.9848266
14008,-3.7536452,4.6730404,5.555152,5.3429565,0.5175497,7.9347258,7.505169,2.647542,1.7442175,6.06587,1.5382775,3.4086258,7.1782227,6.8976502,7.802157,1.001448,3.604849,2.5753877,7.622573,5.663729,8.126463,8.873535,7.917391,4.192518,5.202516,3.7778401,2.955367,6.053653,5.302841,1.7124306,2.1519334,7.3335567,4.829688,4.6513886,6.974697,3.2963583,8.277081,6.4033723,4.936538,8.55524
14009,-3.8815506,4.532704,5.396747,5.418426,0.5178368,7.866488,7.254564,2.677183,1.4461086,5.9655323,1.4534612,3.447144,7.3077416,6.7835455,7.9696198,0.6698765,3.8007789,2.479041,7.6162977,5.6188645,7.9548736,8.911776,8.018243,4.0116186,5.25218,3.6763175,3.1846225,5.996051,5.4451065,1.9371634,2.0150414,7.5643263,4.830695,4.7146273,7.0371795,3.2361507,8.098492,6.355203,4.943589,8.533821
14011,-3.883282,4.539138,5.3577175,5.428482,0.522215,7.8364706,7.2044497,2.6899338,1.3958676,5.9314713,1.4237216,3.461191,7.3150887,6.7740993,7.986764,0.6195105,3.858542,2.4481866,7.6293855,5.5686593,7.925993,8.937431,8.037268,3.9693878,5.2668715,3.7004178,3.2226076,5.987933,5.4918213,1.9704783,2.014034,7.601353,4.8254905,4.7607646,7.032518,3.2114096,8.064589,6.3358164,4.9374094,8.512658
14012,-3.8173442,4.551029,5.4820914,5.453865,0.510628,7.8336086,7.318364,2.598539,1.5641738,5.9625163,1.4459231,3.3732972,7.3041453,6.858041,7.9000926,0.8019423,3.7426078,2.4773774,7.530464,5.657422,7.9993396,8.903638,7.957306,4.0831013,5.2784247,3.6569052,3.090054,6.0385213,5.376988,1.8970622,2.0463526,7.520767,4.7913704,4.706353,6.996994,3.2300763,8.172233,6.3974514,4.965469,8.501755
14014,-3.8529105,4.5823197,5.410383,5.4084477,0.49488202,7.881536,7.3192873,2.6614537,1.5121506,5.9559007,1.4431683,3.4290774,7.2663507,6.80865,7.946827,0.75163406,3.791396,2.4918113,7.6085005,5.5671406,7.9522576,8.94222,8.023831,4.0114875,5.2387357,3.7326152,3.1084356,5.999251,5.451687,1.8564261,2.0525863,7.4944587,4.839528,4.7481637,7.0213547,3.2463686,8.1189165,6.3244324,4.959009,8.519876
14015,-3.8769112,4.5401177,5.399697,5.4186406,0.510451,7.8733573,7.2689557,2.6739452,1.457802,5.9656677,1.4520022,3.4383528,7.301871,6.7880316,7.9629006,0.6803101,3.7948575,2.4843693,7.613261,5.6152816,7.953181,8.917582,8.020248,4.0123515,5.247917,3.6819427,3.1722221,5.998485,5.4425554,1.9220966,2.0201435,7.5511284,4.832728,4.7177596,7.0359526,3.2425156,8.107436,6.3479695,4.949616,8.531033
15001,-3.5947106,4.422371,5.397696,5.8098536,0.9405524,6.49186,6.1932244,2.409859,0.58900756,4.963224,0.8612037,3.7802556,7.768253,6.8587728,8.394278,0.23791096,4.952222,1.4211518,7.226326,4.5644913,7.758359,8.9493685,8.018069,3.766683,6.259819,3.6933804,3.416597,5.892269,6.102299,2.7077348,2.036099,8.333761,4.43139,5.8810267,6.5783677,2.0357451,7.0600333,6.639239,4.754166,7.9491196
15003,-3.5936608,4.446006,5.561644,5.749371,0.86907333,6.841225,6.6228886,2.249237,1.1449623,5.3476167,1.0125767,3.5728307,7.556833,7.087462,8.07925,0.69770294,4.4121923,1.751876,7.2313867,5.0378428,8.0079365,8.928203,7.715262,4.0065603,5.977332,3.686134,3.1613739,6.0653796,5.7037325,2.4830365,2.0734515,8.097962,4.4171004,5.4918275,6.6375136,2.4158313,7.6963177,6.73883,4.7954297,8.02697
15005,-3.5969932,4.4646273,5.4770885,5.8559136,0.90531266,6.5369487,6.2236404,2.2873793,0.77216154,5.0288954,0.83066034,3.7407422,7.7481766,6.9803715,8.339179,0.38590991,4.8474216,1.4510446,7.2068944,4.717843,7.818754,8.950568,7.8778615,3.8292942,6.2570586,3.719142,3.3242743,5.9845257,5.9824433,2.7000992,2.004117,8.349871,4.4013443,5.836049,6.587624,2.0836427,7.241958,6.684459,4.742039,7.9076223
15006,-3.6195807,4.4065433,5.343205,5.823168,0.90630823,6.544706,6.13624,2.4144526,0.56805,4.982533,0.84676254,3.800515,7.804283,6.8378263,8.448556,0.21875535,4.9783587,1.4113606,7.229694,4.585249,7.715382,8.970231,8.067891,3.718497,6.2401633,3.6778598,3.4430356,5.915087,6.1258802,2.7175946,1.9777133,8.365964,4.4263,5.889203,6.605712,2.0485055,7.035514,6.6339173,4.750508,7.9565067
15007,-3.550987,4.5291395,5.5840473,5.7668815,0.94349563,6.5036945,6.358781,2.2811124,0.9195915,5.0994053,0.9088068,3.7940452,7.654829,7.021744,8.259258,0.6051418,4.709476,1.5184226,7.222269,4.7342935,7.9554663,8.922368,7.7893167,3.94255,6.2391853,3.7809741,3.2063165,6.019962,5.8997216,2.626793,2.0717218,8.238364,4.411457,5.79777,6.5682216,2.1116896,7.365255,6.7514844,4.7007055,7.9475102
15008,-3.6167843,4.4338813,5.382727,5.8768544,0.8988971,6.5260544,6.1095114,2.3516243,0.61921525,4.9681797,0.8043774,3.774142,7.806892,6.8902287,8.427108,0.25063464,4.9770527,1.3895012,7.217293,4.6327415,7.7269735,8.9699335,8.015773,3.7428331,6.282538,3.6991873,3.4092693,5.9497137,6.0788074,2.7429054,1.9670055,8.406558,4.4124393,5.900488,6.5968347,2.0292816,7.0850344,6.648033,4.7460513,7.9094095
15009,-3.6422508,4.4641304,5.3646355,5.8176537,0.87958074,6.5552144,6.1390758,2.3937879,0.64572984,4.9680552,0.8344038,3.8226023,7.778141,6.8474236,8.444623,0.26618984,4.9489474,1.444068,7.2440305,4.6127615,7.7615933,8.941984,8.055635,3.7516773,6.275524,3.7256405,3.3860815,5.9077287,6.0997124,2.6951115,1.9853019,8.358211,4.4534464,5.871773,6.615858,2.077892,7.0747104,6.6239924,4.760574,7.959
15010,-3.6253867,4.5052934,5.4071574,5.847735,0.9000411,6.4925594,6.104757,2.3571036,0.6451902,4.923732,0.80263734,3.8148892,7.77322,6.8851795,8.433242,0.28043506,4.9765844,1.4156836,7.223368,4.591248,7.798863,8.932931,8.006191,3.777033,6.3514276,3.769856,3.3471956,5.9107037,6.069811,2.7289388,1.9970251,8.390082,4.4369855,5.911456,6.5906286,2.025143,7.074904,6.6380663,4.752164,7.918481
15011,-3.5666122,4.5121317,5.4973435,5.7977395,0.94552505,6.400044,6.164586,2.3414946,0.71973145,4.961863,0.8381468,3.8689759,7.7582707,6.9403343,8.408422,0.4069102,4.9367023,1.375351,7.238501,4.5779185,7.821181,8.946992,7.9191413,3.8249307,6.3305926,3.7756732,3.3208618,5.973418,6.0734854,2.7093818,2.0222876,8.346977,4.4226394,5.961551,6.5655937,1.9667698,7.1187315,6.707372,4.673626,7.916291
15012,-3.551571,4.4848447,5.5441017,5.815745,0.95228255,6.419981,6.243717,2.2825284,0.79218155,5.019288,0.8486589,3.8256338,7.737697,6.994788,8.338742,0.48942682,4.84105,1.4139329,7.2036552,4.658529,7.851305,8.945542,7.8355565,3.863763,6.2838426,3.738582,3.301333,5.99919,6.0032167,2.7027502,2.0376105,8.325808,4.392691,5.9000783,6.5546837,2.0162206,7.227582,6.7339296,4.69209,7.9041824
15013,-3.5705526,4.5111217,5.5381556,5.7810926,0.93205917,6.5076084,6.3172364,2.3062503,0.8461211,5.054793,0.8899201,3.781902,7.678995,6.9837923,8.292348,0.5238382,4.7697005,1.5033325,7.22582,4.701558,7.9133973,8.923049,7.845819,3.904799,6.2541547,3.7668064,3.2489476,5.981676,5.947114,2.6414423,2.0632014,8.263207,4.427186,5.8143396,6.5737762,2.101552,7.2961106,6.712056,4.723484,7.9452252
15014,-3.5771382,4.5110292,5.5114207,5.8434834,0.94806606,6.4062247,6.175371,2.2917614,0.6994384,4.932678,0.8138926,3.8117557,7.7416806,6.966793,8.370344,0.37780282,4.9301853,1.3989925,7.210613,4.59646,7.842826,8.923394,7.8836617,3.8400438,6.359568,3.7736218,3.313576,5.9348774,6.033592,2.72516,2.0477142,8.3640375,4.4135942,5.928553,6.552857,1.9888065,7.137031,6.6847324,4.724277,7.8878036
15016,-3.5681024,4.4766493,5.554379,5.77215,0.8999798,6.6396503,6.455322,2.2816455,1.030904,5.19298,0.93186,3.694771,7.641581,7.050734,8.193856,0.69358593,4.5907273,1.6066374,7.206195,4.8747115,7.960049,8.93517,7.7663126,3.9587538,6.127701,3.719116,3.1951241,6.0363073,5.8390045,2.5775945,2.0586748,8.194471,4.4106045,5.6749578,6.593931,2.241046,7.502932,6.7432613,4.7510457,7.9698057
15017,-3.6096387,4.436329,5.439364,5.829084,0.8950098,6.5604734,6.2264385,2.3308666,0.7302606,5.027838,0.84938604,3.7535822,7.757831,6.929886,8.361551,0.36197856,4.8634305,1.4565011,7.2295437,4.6938686,7.783936,8.954825,7.939448,3.8028512,6.226442,3.6969798,3.3631158,5.960534,6.0294156,2.6826513,2.0036232,8.33215,4.429805,5.82971,6.6004667,2.0968814,7.1980724,6.660302,4.748749,7.937108
15018,-3.5488605,4.5369067,5.6148815,5.7355123,0.94566727,6.5964694,6.474533,2.2588701,1.0045582,5.184458,0.96671027,3.7408874,7.581226,7.05987,8.1739855,0.6592345,4.5940394,1.6050469,7.2418585,4.8037696,8.025835,8.903497,7.736301,4.0013723,6.1717677,3.7907708,3.1485536,6.0351334,5.809544,2.5564547,2.1090684,8.161382,4.4138665,5.6994066,6.579457,2.202055,7.4846487,6.7716565,4.7163105,7.9816217
15019,-3.5877385,4.5509315,5.513968,5.8954167,0.91577095,6.454859,6.137567,2.2634168,0.7769872,4.9562244,0.7773596,3.7606604,7.7551584,7.0112405,8.3621025,0.3931146,4.909613,1.4046428,7.191556,4.680611,7.857742,8.941665,7.8438416,3.8457053,6.3794928,3.803183,3.270454,5.9901476,5.9601326,2.7515764,1.9988333,8.40746,4.389693,5.9032764,6.5677495,2.005312,7.214285,6.68993,4.7199025,7.8588033
15020,-3.5488448,4.5015664,5.6165333,5.7374983,0.9144209,6.686941,6.5736027,2.2478333,1.1355641,5.275386,0.9925469,3.6647868,7.564229,7.101672,8.106419,0.79507226,4.4725184,1.6802849,7.2137156,4.933387,8.048169,8.912621,7.6929255,4.035495,6.077042,3.7414296,3.1185439,6.0636578,5.7426763,2.5116086,2.1049225,8.110991,4.403802,5.596091,6.5927615,2.3069768,7.6224213,6.78601,4.749294,7.99908
15021,-3.5964718,4.515958,5.5102973,5.882771,0.91142744,6.514723,6.2113643,2.2519453,0.78563964,4.9887614,0.8072855,3.7086031,7.7254157,7.014961,8.31673,0.37754536,4.858608,1.4555273,7.1988378,4.7158995,7.8648634,8.929761,7.8356175,3.8603861,6.323258,3.7695582,3.2778096,5.970181,5.9407873,2.7106152,2.0252223,8.364892,4.4004273,5.8407016,6.5750194,2.0689325,7.257306,6.676753,4.7537365,7.8796315
15022,-3.5548701,4.573453,5.578028,5.820722,0.94576377,6.400443,6.218287,2.2652068,0.85203546,4.983634,0.8259448,3.8315775,7.713665,7.0188146,8.33503,0.54499924,4.8423142,1.4199388,7.2087855,4.65674,7.9183836,8.923836,7.8040648,3.9046152,6.363049,3.8212147,3.2228327,6.0010166,5.961672,2.7034464,2.0460613,8.335455,4.4057446,5.912655,6.5493565,1.999499,7.2533073,6.7373195,4.6839585,7.888166
15023,-3.6302817,4.4166913,5.4013968,5.8767686,0.8801308,6.587553,6.1720853,2.3293798,0.6613647,5.0039253,0.8245095,3.7197967,7.7849336,6.915412,8.38446,0.25340146,4.9122224,1.4451543,7.2101736,4.6945553,7.7396936,8.96421,7.96834,3.7586458,6.2376747,3.67783,3.4065433,5.945211,6.031267,2.7184684,1.9741825,8.376619,4.4200883,5.826532,6.60952,2.0954106,7.155452,6.6286454,4.7760754,7.9233894
15024,-3.5885272,4.4803658,5.490165,5.7707644,0.89864266,6.5461006,6.281522,2.3495326,0.8409246,5.0846953,0.88790876,3.8126228,7.7267365,6.9430046,8.338694,0.518268,4.777947,1.4930762,7.234991,4.7227335,7.8566136,8.958762,7.8942585,3.856195,6.2113147,3.7366207,3.2940025,6.00513,5.9881577,2.6533446,2.0146465,8.280174,4.4359684,5.8124943,6.601672,2.1140091,7.2790103,6.6985154,4.708759,7.9658446
15026,-3.5900764,4.613939,5.528659,5.844642,0.94107175,6.382621,6.1267295,2.2921014,0.7216206,4.8614855,0.78579956,3.8241735,7.7165127,6.963995,8.3834715,0.3783194,4.968807,1.3969313,7.2334905,4.5561433,7.904031,8.890689,7.8890047,3.8716245,6.4653234,3.8744354,3.240625,5.906944,6.0150995,2.7235768,2.0647721,8.377974,4.447774,5.95921,6.548174,1.9575208,7.116815,6.669725,4.723013,7.875762
15030,-3.5541415,4.5419283,5.559202,5.8592653,0.9380604,6.3996825,6.174116,2.2587543,0.83219594,4.997367,0.8002735,3.8253124,7.7564483,7.0277023,8.357758,0.49897075,4.8619504,1.3892308,7.1821256,4.6804004,7.8718896,8.952452,7.804385,3.86824,6.351118,3.7889352,3.2584105,6.029426,5.9658184,2.7469602,2.0019684,8.381302,4.372857,5.9246283,6.552952,1.9842254,7.2463074,6.742277,4.6763606,7.8660517
15031,-3.6536613,4.383822,5.4757338,5.7954016,0.8223086,6.9607563,6.579466,2.2539709,1.049777,5.3564515,0.9903723,3.4969325,7.593162,7.044772,8.110585,0.47071266,4.464607,1.7628125,7.2494273,5.0780087,7.9128866,8.949353,7.780341,3.9270089,5.925697,3.6284742,3.256995,6.0527678,5.717236,2.505616,2.0185595,8.153011,4.4250355,5.448556,6.684083,2.4697878,7.668629,6.668907,4.8358083,8.031576
15032,-3.5904026,4.3587885,5.325248,5.806184,0.93448263,6.5125136,6.1534514,2.4342813,0.5324456,5.020968,0.8720087,3.8191936,7.8189616,6.828279,8.465804,0.20704488,4.9766064,1.400067,7.2037773,4.5592885,7.696732,8.994337,8.0900545,3.7042394,6.193982,3.6333075,3.4764786,5.933971,6.165481,2.73067,1.9752778,8.352645,4.393823,5.9040356,6.592879,2.034738,6.999744,6.659177,4.7343283,7.9639115
16001,-3.5873504,5.055982,6.28352,4.31559,1.2276748,8.179412,8.3577,2.7530253,1.8400205,6.944632,2.3849185,4.234567,6.0249147,7.076314,7.3078904,1.5101215,2.6428525,3.0086372,8.552243,4.3630147,9.477984,8.414277,7.2819076,4.9160857,4.8526855,4.8545904,2.1535738,6.1219034,4.7734575,1.2318255,2.9140737,6.539092,5.1253138,4.359601,6.853623,3.2941275,8.846649,7.0316024,4.487544,9.056519
16004,-3.5958006,5.0087442,6.284353,4.2904925,1.2160007,8.234095,8.415602,2.7360125,1.8854676,6.988936,2.4073453,4.2080626,6.009402,7.0870633,7.2839165,1.5461701,2.59767,3.028089,8.5451,4.411896,9.469432,8.436001,7.273059,4.95329,4.7864504,4.7992487,2.150237,6.156233,4.7399263,1.2253457,2.9160135,6.5196667,5.1079607,4.3056283,6.864709,3.3513515,8.894672,7.043574,4.5036364,9.051083
16007,-3.5565991,5.0526433,6.2942696,4.305135,1.193124,8.230847,8.421182,2.7563262,1.8973013,6.9669814,2.3937871,4.2136993,6.0067835,7.097976,7.290171,1.5164601,2.61397,3.0468419,8.56345,4.3556547,9.472959,8.420693,7.3142104,4.9518223,4.8203692,4.8478374,2.1094666,6.1327906,4.748285,1.1654518,2.9518092,6.482966,5.1476116,4.3365803,6.872399,3.331273,8.895683,7.0001507,4.4819427,9.0557995
16012,-3.5914037,5.0319285,6.3128724,4.2592435,1.2283065,8.225263,8.445625,2.7548416,1.840532,6.9720845,2.4031203,4.2663226,5.9991894,7.0582385,7.305608,1.475893,2.6288848,3.0235684,8.607209,4.3400583,9.459519,8.445104,7.3216305,4.9856,4.8141303,4.8381395,2.1150818,6.1761174,4.7375946,1.2201102,2.9819407,6.502086,5.1631346,4.311845,6.904424,3.3487532,8.8693905,7.0170426,4.4977803,9.047973
16014,-3.5740745,5.036447,6.3381066,4.287041,1.2373786,8.201717,8.424017,2.718135,1.8947262,7.0053854,2.4160588,4.192064,5.9692426,7.087274,7.285198,1.5331126,2.5940478,3.025821,8.538984,4.37116,9.511968,8.409584,7.2640414,4.9786963,4.814814,4.8636265,2.1227815,6.1621532,4.711229,1.2121364,2.967436,6.5035267,5.1390605,4.328002,6.857017,3.3017356,8.911376,7.056003,4.4759407,9.048845
17001,-3.4697351,4.5129147,5.8695335,5.4943223,0.811888,7.206968,7.1843443,2.1686811,1.7272624,5.8345733,1.3101728,3.3985965,7.292666,7.1955657,7.7198567,1.2064737,3.7946348,2.054959,7.371263,5.361175,8.349512,8.843084,7.476003,4.3595314,5.6500344,3.7231553,2.8112402,6.2083654,5.296045,2.0766156,2.2349515,7.6935897,4.451627,5.1051364,6.6185174,2.7486,8.251213,6.869926,4.792047,8.191857
17003,-3.425612,4.472852,5.8652115,5.7718115,0.77831215,6.8609066,7.08069,2.0131538,1.8285605,5.641963,1.162024,3.273707,7.429058,7.340544,7.7097974,1.4876591,3.937658,1.9782029,6.970416,5.551686,8.252586,8.891439,7.429417,4.3450475,5.779203,3.5595133,2.8402538,6.25945,5.327893,2.2422667,2.1883054,7.7833447,4.306559,5.186427,6.5783496,2.6700897,8.214363,6.938624,4.8471355,8.065458
17005,-3.4165518,4.5535903,5.9038787,5.566384,0.89003325,6.9581428,7.178508,2.1097527,1.7828202,5.7512717,1.283918,3.4455237,7.2781067,7.336724,7.680363,1.4590524,3.851593,2.021764,7.209246,5.355043,8.398332,8.840586,7.378994,4.407237,5.735431,3.7365177,2.7457361,6.2342324,5.3073087,2.1378005,2.289165,7.674382,4.3612328,5.1795535,6.578847,2.6707861,8.219639,6.997984,4.7633524,8.148462
