2025-06-05 16:22:56,370 INFO    MainThread:26556 [wandb_init.py:_resume_backend():444] resuming backend
2025-06-05 16:22:56,380 INFO    MainThread:26556 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2025-06-05 16:22:56,380 INFO    MainThread:26556 [wandb_init.py:_pause_backend():439] pausing backend
2025-06-05 16:22:56,509 INFO    MainThread:26556 [wandb_init.py:_resume_backend():444] resuming backend
2025-06-05 16:22:56,516 INFO    MainThread:26556 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2025-06-05 16:22:56,516 INFO    MainThread:26556 [wandb_init.py:_pause_backend():439] pausing backend
2025-06-05 16:22:56,782 INFO    MainThread:26556 [wandb_init.py:_resume_backend():444] resuming backend
2025-06-05 16:22:56,789 INFO    MainThread:26556 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2025-06-05 16:22:56,789 INFO    MainThread:26556 [wandb_init.py:_pause_backend():439] pausing backend
2025-06-05 16:22:58,624 INFO    MainThread:26556 [wandb_init.py:_resume_backend():444] resuming backend
2025-06-05 16:22:58,633 INFO    MainThread:26556 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2025-06-05 16:22:58,633 INFO    MainThread:26556 [wandb_init.py:_pause_backend():439] pausing backend
2025-06-05 16:23:00,100 INFO    MainThread:26556 [wandb_init.py:_resume_backend():444] resuming backend
2025-06-05 16:23:00,113 INFO    MainThread:26556 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2025-06-05 16:23:00,113 INFO    MainThread:26556 [wandb_init.py:_pause_backend():439] pausing backend
2025-06-05 16:23:00,364 INFO    MainThread:26556 [wandb_init.py:_resume_backend():444] resuming backend
2025-06-05 16:23:00,373 INFO    MainThread:26556 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2025-06-05 16:23:00,373 INFO    MainThread:26556 [wandb_init.py:_pause_backend():439] pausing backend
2025-06-05 16:23:00,528 INFO    MainThread:26556 [wandb_init.py:_resume_backend():444] resuming backend
2025-06-05 16:23:00,534 INFO    MainThread:26556 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2025-06-05 16:23:00,534 INFO    MainThread:26556 [wandb_init.py:_pause_backend():439] pausing backend
2025-06-05 16:23:00,934 INFO    MainThread:26556 [wandb_init.py:_resume_backend():444] resuming backend
2025-06-05 16:23:00,963 INFO    MainThread:26556 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2025-06-05 16:23:00,964 INFO    MainThread:26556 [wandb_init.py:_pause_backend():439] pausing backend
2025-06-05 16:23:07,925 INFO    MainThread:26556 [wandb_init.py:_resume_backend():444] resuming backend
2025-06-05 16:23:07,930 INFO    MainThread:26556 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2025-06-05 16:23:07,930 INFO    MainThread:26556 [wandb_init.py:_pause_backend():439] pausing backend
2025-06-05 16:23:09,435 INFO    MainThread:26556 [wandb_init.py:_resume_backend():444] resuming backend
2025-06-05 16:23:09,443 INFO    MainThread:26556 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2025-06-05 16:23:09,443 INFO    MainThread:26556 [wandb_init.py:_pause_backend():439] pausing backend
2025-06-05 16:23:13,184 INFO    MainThread:26556 [wandb_init.py:_resume_backend():444] resuming backend
2025-06-05 16:23:13,187 INFO    MainThread:26556 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2025-06-05 16:23:13,188 INFO    MainThread:26556 [wandb_init.py:_pause_backend():439] pausing backend
2025-06-05 16:23:13,233 INFO    MainThread:26556 [wandb_init.py:_resume_backend():444] resuming backend
2025-06-05 16:23:13,245 INFO    MainThread:26556 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2025-06-05 16:23:13,245 INFO    MainThread:26556 [wandb_init.py:_pause_backend():439] pausing backend
2025-06-05 16:23:13,259 INFO    MainThread:26556 [wandb_init.py:_resume_backend():444] resuming backend
2025-06-05 16:23:13,267 INFO    MainThread:26556 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2025-06-05 16:23:13,267 INFO    MainThread:26556 [wandb_init.py:_pause_backend():439] pausing backend
2025-06-05 16:23:13,307 INFO    MainThread:26556 [wandb_init.py:_resume_backend():444] resuming backend
2025-06-05 16:23:13,311 INFO    MainThread:26556 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2025-06-05 16:23:13,311 INFO    MainThread:26556 [wandb_init.py:_pause_backend():439] pausing backend
2025-06-05 16:23:13,861 INFO    MainThread:26556 [wandb_init.py:_resume_backend():444] resuming backend
2025-06-05 16:23:13,885 INFO    MainThread:26556 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2025-06-05 16:23:13,886 INFO    MainThread:26556 [wandb_init.py:_pause_backend():439] pausing backend
2025-06-05 16:23:13,942 INFO    MainThread:26556 [wandb_init.py:_resume_backend():444] resuming backend
2025-06-05 16:23:13,946 INFO    MainThread:26556 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2025-06-05 16:23:13,947 INFO    MainThread:26556 [wandb_init.py:_pause_backend():439] pausing backend
2025-06-05 16:23:14,006 INFO    MainThread:26556 [wandb_init.py:_resume_backend():444] resuming backend
2025-06-05 16:23:14,016 INFO    MainThread:26556 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2025-06-05 16:23:14,017 INFO    MainThread:26556 [wandb_init.py:_pause_backend():439] pausing backend
2025-06-05 16:23:14,051 INFO    MainThread:26556 [wandb_init.py:_resume_backend():444] resuming backend
2025-06-05 16:23:14,056 INFO    MainThread:26556 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2025-06-05 16:23:14,057 INFO    MainThread:26556 [wandb_init.py:_pause_backend():439] pausing backend
2025-06-05 16:23:17,894 INFO    MainThread:26556 [wandb_init.py:_resume_backend():444] resuming backend
2025-06-05 16:23:17,898 INFO    MainThread:26556 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2025-06-05 16:23:17,899 INFO    MainThread:26556 [wandb_init.py:_pause_backend():439] pausing backend
2025-06-05 16:23:18,307 INFO    MainThread:26556 [wandb_init.py:_resume_backend():444] resuming backend
2025-06-05 16:23:18,946 INFO    MainThread:26556 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2025-06-05 16:23:18,946 INFO    MainThread:26556 [wandb_init.py:_pause_backend():439] pausing backend
2025-06-05 16:23:18,973 INFO    MainThread:26556 [wandb_init.py:_resume_backend():444] resuming backend
2025-06-05 16:23:18,975 INFO    MainThread:26556 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2025-06-05 16:23:18,975 INFO    MainThread:26556 [wandb_init.py:_pause_backend():439] pausing backend
2025-06-05 16:23:18,986 INFO    MainThread:26556 [wandb_init.py:_resume_backend():444] resuming backend
2025-06-05 16:23:19,051 INFO    MainThread:26556 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2025-06-05 16:23:19,052 INFO    MainThread:26556 [wandb_init.py:_pause_backend():439] pausing backend
2025-06-05 16:23:19,071 INFO    MainThread:26556 [wandb_init.py:_resume_backend():444] resuming backend
2025-06-05 16:23:19,118 INFO    MainThread:26556 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2025-06-05 16:23:19,119 INFO    MainThread:26556 [wandb_init.py:_pause_backend():439] pausing backend
2025-06-05 16:23:19,129 INFO    MainThread:26556 [wandb_init.py:_resume_backend():444] resuming backend
2025-06-05 16:23:19,153 INFO    MainThread:26556 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2025-06-05 16:23:19,153 INFO    MainThread:26556 [wandb_init.py:_pause_backend():439] pausing backend
2025-06-05 16:23:19,480 INFO    MainThread:26556 [wandb_init.py:_resume_backend():444] resuming backend
2025-06-05 16:23:19,654 INFO    MainThread:26556 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2025-06-05 16:23:19,654 INFO    MainThread:26556 [wandb_init.py:_pause_backend():439] pausing backend
2025-06-05 16:23:19,668 INFO    MainThread:26556 [wandb_init.py:_resume_backend():444] resuming backend
2025-06-05 16:23:19,700 INFO    MainThread:26556 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2025-06-05 16:23:19,700 INFO    MainThread:26556 [wandb_init.py:_pause_backend():439] pausing backend
2025-06-05 16:23:29,470 INFO    MainThread:26556 [wandb_init.py:_resume_backend():444] resuming backend
2025-06-05 16:23:29,471 INFO    MainThread:26556 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2025-06-05 16:23:29,471 INFO    MainThread:26556 [wandb_init.py:_pause_backend():439] pausing backend
2025-06-05 16:23:29,512 INFO    MainThread:26556 [wandb_init.py:_resume_backend():444] resuming backend
2025-06-05 16:23:29,521 INFO    MainThread:26556 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2025-06-05 16:23:29,521 INFO    MainThread:26556 [wandb_init.py:_pause_backend():439] pausing backend
2025-06-05 16:23:32,992 INFO    MainThread:26556 [wandb_init.py:_resume_backend():444] resuming backend
2025-06-05 16:23:33,006 INFO    MainThread:26556 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2025-06-05 16:23:33,006 INFO    MainThread:26556 [wandb_init.py:_pause_backend():439] pausing backend
2025-06-05 16:23:33,033 INFO    MainThread:26556 [wandb_init.py:_resume_backend():444] resuming backend
2025-06-05 16:23:33,348 INFO    MainThread:26556 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2025-06-05 16:23:33,358 INFO    MainThread:26556 [wandb_init.py:_pause_backend():439] pausing backend
2025-06-05 16:23:33,565 INFO    MainThread:26556 [wandb_init.py:_resume_backend():444] resuming backend
2025-06-05 16:23:33,578 INFO    MainThread:26556 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2025-06-05 16:23:33,578 INFO    MainThread:26556 [wandb_init.py:_pause_backend():439] pausing backend
2025-06-05 16:23:33,790 INFO    MainThread:26556 [wandb_init.py:_resume_backend():444] resuming backend
2025-06-05 16:23:33,794 INFO    MainThread:26556 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2025-06-05 16:23:33,795 INFO    MainThread:26556 [wandb_init.py:_pause_backend():439] pausing backend
2025-06-05 16:23:34,038 INFO    MainThread:26556 [wandb_init.py:_resume_backend():444] resuming backend
2025-06-05 16:23:34,048 INFO    MainThread:26556 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2025-06-05 16:23:34,048 INFO    MainThread:26556 [wandb_init.py:_pause_backend():439] pausing backend
2025-06-05 16:23:35,859 INFO    MainThread:26556 [wandb_init.py:_resume_backend():444] resuming backend
2025-06-05 16:23:35,888 INFO    MainThread:26556 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2025-06-05 16:23:35,889 INFO    MainThread:26556 [wandb_init.py:_pause_backend():439] pausing backend
2025-06-05 16:23:40,569 INFO    MainThread:26556 [wandb_init.py:_resume_backend():444] resuming backend
2025-06-05 16:23:40,577 INFO    MainThread:26556 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2025-06-05 16:23:40,577 INFO    MainThread:26556 [wandb_init.py:_pause_backend():439] pausing backend
2025-06-05 16:23:42,247 INFO    MainThread:26556 [wandb_init.py:_resume_backend():444] resuming backend
2025-06-05 16:23:42,252 INFO    MainThread:26556 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2025-06-05 16:23:42,253 INFO    MainThread:26556 [wandb_init.py:_pause_backend():439] pausing backend
2025-06-05 16:23:42,292 INFO    MainThread:26556 [wandb_init.py:_resume_backend():444] resuming backend
2025-06-05 16:23:42,299 INFO    MainThread:26556 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2025-06-05 16:23:42,299 INFO    MainThread:26556 [wandb_init.py:_pause_backend():439] pausing backend
2025-06-05 16:23:42,322 INFO    MainThread:26556 [wandb_init.py:_resume_backend():444] resuming backend
2025-06-05 16:23:42,326 INFO    MainThread:26556 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2025-06-05 16:23:42,327 INFO    MainThread:26556 [wandb_init.py:_pause_backend():439] pausing backend
2025-06-05 16:23:47,798 INFO    MainThread:26556 [wandb_init.py:_resume_backend():444] resuming backend
2025-06-05 16:23:47,809 INFO    MainThread:26556 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2025-06-05 16:23:47,809 INFO    MainThread:26556 [wandb_init.py:_pause_backend():439] pausing backend
2025-06-05 16:23:48,967 INFO    MainThread:26556 [wandb_init.py:_resume_backend():444] resuming backend
2025-06-05 16:23:48,980 INFO    MainThread:26556 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2025-06-05 16:23:48,980 INFO    MainThread:26556 [wandb_init.py:_pause_backend():439] pausing backend
2025-06-05 16:23:54,728 INFO    MainThread:26556 [wandb_init.py:_resume_backend():444] resuming backend
2025-06-05 16:23:54,734 INFO    MainThread:26556 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2025-06-05 16:23:54,735 INFO    MainThread:26556 [wandb_init.py:_pause_backend():439] pausing backend
2025-06-05 16:23:54,781 INFO    MainThread:26556 [wandb_init.py:_resume_backend():444] resuming backend
2025-06-05 16:23:54,789 INFO    MainThread:26556 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2025-06-05 16:23:54,789 INFO    MainThread:26556 [wandb_init.py:_pause_backend():439] pausing backend
2025-06-05 16:23:54,798 INFO    MainThread:26556 [wandb_init.py:_resume_backend():444] resuming backend
2025-06-05 16:23:54,803 INFO    MainThread:26556 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2025-06-05 16:23:54,803 INFO    MainThread:26556 [wandb_init.py:_pause_backend():439] pausing backend
2025-06-05 16:23:54,838 INFO    MainThread:26556 [wandb_init.py:_resume_backend():444] resuming backend
2025-06-05 16:23:54,843 INFO    MainThread:26556 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2025-06-05 16:23:54,844 INFO    MainThread:26556 [wandb_init.py:_pause_backend():439] pausing backend
2025-06-05 16:23:57,639 INFO    MainThread:26556 [wandb_init.py:_resume_backend():444] resuming backend
2025-06-05 16:23:57,656 INFO    MainThread:26556 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2025-06-05 16:23:57,656 INFO    MainThread:26556 [wandb_init.py:_pause_backend():439] pausing backend
2025-06-05 16:23:57,704 INFO    MainThread:26556 [wandb_init.py:_resume_backend():444] resuming backend
2025-06-05 16:23:57,713 INFO    MainThread:26556 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2025-06-05 16:23:57,713 INFO    MainThread:26556 [wandb_init.py:_pause_backend():439] pausing backend
2025-06-05 16:23:58,864 INFO    MainThread:26556 [wandb_init.py:_resume_backend():444] resuming backend
2025-06-05 16:23:58,877 INFO    MainThread:26556 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2025-06-05 16:23:58,877 INFO    MainThread:26556 [wandb_init.py:_pause_backend():439] pausing backend
2025-06-05 16:24:04,982 INFO    MainThread:26556 [wandb_init.py:_resume_backend():444] resuming backend
2025-06-05 16:24:04,989 INFO    MainThread:26556 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2025-06-05 16:24:04,989 INFO    MainThread:26556 [wandb_init.py:_pause_backend():439] pausing backend
2025-06-05 16:24:09,593 INFO    MainThread:26556 [wandb_init.py:_resume_backend():444] resuming backend
2025-06-05 16:24:09,603 INFO    MainThread:26556 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2025-06-05 16:24:09,604 INFO    MainThread:26556 [wandb_init.py:_pause_backend():439] pausing backend
2025-06-05 16:28:58,808 INFO    MainThread:26556 [wandb_init.py:_resume_backend():444] resuming backend
2025-06-05 16:28:58,857 INFO    MainThread:26556 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2025-06-05 16:28:58,857 INFO    MainThread:26556 [wandb_init.py:_pause_backend():439] pausing backend
2025-06-05 16:29:17,196 INFO    MainThread:26556 [wandb_init.py:_resume_backend():444] resuming backend
2025-06-05 16:29:17,247 INFO    MainThread:26556 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2025-06-05 16:29:17,264 INFO    MainThread:26556 [wandb_init.py:_pause_backend():439] pausing backend
2025-06-05 16:29:17,993 INFO    MainThread:26556 [wandb_init.py:_resume_backend():444] resuming backend
2025-06-05 16:29:18,016 INFO    MainThread:26556 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2025-06-05 16:29:18,016 INFO    MainThread:26556 [wandb_init.py:_pause_backend():439] pausing backend
2025-06-05 16:29:21,071 INFO    MainThread:26556 [wandb_init.py:_resume_backend():444] resuming backend
2025-06-05 16:29:21,200 INFO    MainThread:26556 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2025-06-05 16:29:21,200 INFO    MainThread:26556 [wandb_init.py:_pause_backend():439] pausing backend
2025-06-05 16:29:44,492 INFO    MainThread:26556 [wandb_init.py:_resume_backend():444] resuming backend
2025-06-05 16:29:44,502 INFO    MainThread:26556 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2025-06-05 16:29:44,502 INFO    MainThread:26556 [wandb_init.py:_pause_backend():439] pausing backend
2025-06-05 16:29:44,556 INFO    MainThread:26556 [wandb_init.py:_resume_backend():444] resuming backend
2025-06-05 16:29:44,568 INFO    MainThread:26556 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2025-06-05 16:29:44,568 INFO    MainThread:26556 [wandb_init.py:_pause_backend():439] pausing backend
2025-06-05 16:29:47,039 INFO    MainThread:26556 [wandb_init.py:_resume_backend():444] resuming backend
